Web1,2015-06-09,'17:17:44.426,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:44.973,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,3.50
Web1,2015-06-09,'17:17:45.363,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:45.519,TLG_060215,60088,60089,EXACT,ProductAgreementBean_sd4w3n_EOImpl_1030_WLStub.getAgreementInfo,3.50
Web1,2015-06-09,'17:17:45.543,TLG_060215,63228,63229,EXACT,ProductAgreementBean_sd4w3n_EOImpl_1030_WLStub.getCurrentFeatures,3.50
Web1,2015-06-09,'17:17:45.564,TLG_060215,57087,57088,EXACT,AppQueryBean_tktr17_EOImpl_1030_WLStub.getProductInquireInfo,3.50
Web1,2015-06-09,'17:17:45.802,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:46.084,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:46.087,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:46.137,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:46.377,TLG_060215,76430,37353,SIGNATURE,AppQueryBean_tktr17_EOImpl_1030_WLStub.getBansBySubscriber,3.50
Web1,2015-06-09,'17:17:46.461,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:46.465,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:46.648,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:46.931,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:46.935,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:46.939,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:47.009,TLG_060215,77067,77068,EXACT,RefQueryBean_3xgipj_EOImpl_1030_WLStub.getLogicalDateByType,3.50
Web1,2015-06-09,'17:17:47.107,TLG_060215,77067,77068,EXACT,RefQueryBean_3xgipj_EOImpl_1030_WLStub.getLogicalDateByType,3.50
Web1,2015-06-09,'17:17:47.121,TLG_060215,77067,77068,EXACT,RefQueryBean_3xgipj_EOImpl_1030_WLStub.getLogicalDateByType,3.50
Web1,2015-06-09,'17:17:47.339,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,3.50
Web1,2015-06-09,'17:17:47.343,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,3.50
Web1,2015-06-09,'17:17:47.346,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,3.50
Web1,2015-06-09,'17:17:47.518,TLG_060215,65068,65069,EXACT,RefQueryBean_3xgipj_EOImpl_1030_WLStub.getEquDetailsBySerialNo,3.50
Web1,2015-06-09,'17:17:47.738,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:47.741,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:47.756,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:48.117,ServiceLocator,1449,1450,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:48.122,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:48.135,ServiceLocator,1449,1450,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:48.642,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:48.656,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:48.714,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:49.020,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:49.042,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:49.094,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:49.690,TLG_060215,58271,19182,SIGNATURE,ProductAgreementBean_sd4w3n_EOImpl_1030_WLStub.getAgreementInfo,3.50
Web1,2015-06-09,'17:17:49.706,TLG_060215,61450,22362,SIGNATURE,ProductAgreementBean_sd4w3n_EOImpl_1030_WLStub.getCurrentFeatures,3.50
Web1,2015-06-09,'17:17:49.720,TLG_060215,55315,16224,SIGNATURE,AppQueryBean_tktr17_EOImpl_1030_WLStub.getProductInquireInfo,3.50
Web1,2015-06-09,'17:17:50.079,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:50.092,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:50.458,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:50.468,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:17:51.017,TLG_060215,77067,77068,EXACT,RefQueryBean_3xgipj_EOImpl_1030_WLStub.getLogicalDateByType,3.50
Web1,2015-06-09,'17:17:51.029,TLG_060215,77067,77068,EXACT,RefQueryBean_3xgipj_EOImpl_1030_WLStub.getLogicalDateByType,3.50
Web1,2015-06-09,'17:17:53.132,CSI_060215,68383,68384,EXACT,GET,3.50
Web1,2015-06-09,'17:17:54.572,LDAP_060215,4114,4115,EXACT,LdapConnectionPool.getConnection,3.50
Web1,2015-06-09,'17:17:55.062,LDAP_060215,5376,5377,EXACT,LDAPConnection.search,3.50
Web1,2015-06-09,'17:17:55.752,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:56.155,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,3.50
Web1,2015-06-09,'17:17:56.539,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,3.50
Web1,2015-06-09,'17:17:56.920,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,3.50
Web1,2015-06-09,'17:18:00.430,TLG_060215,54949,54950,EXACT,AppQueryBean_tktr17_EOImpl_1030_WLStub.getProductListInquireInfo,3.50
Web1,2015-06-09,'17:18:02.125,CSI_060215,60400,60401,EXACT,InquireSubscriberListRequest,3.50
Web1,2015-06-09,'17:18:21.605,CSI_060215,61391,61392,EXACT,InquireSatelliteEventHistoryRequest,3.50
Web10,2015-06-09,'18:01:52.045,TGUARD_060215,1652,1653,EXACT,authenticateUserRequest,1.19
Web10,2015-06-09,'18:01:54.175,CSI_060215,37558,37559,EXACT,InquireUnifiedCustomerLoginProfileRequest,1.19
Web10,2015-06-09,'18:01:54.697,ServiceLocator,1511,1512,EXACT,ServiceLocator.getRemoteEJBReference,1.19
Web10,2015-06-09,'18:01:54.738,GRID_060215,8238,8239,EXACT,WirelessDashboardProviderImpl.getWirelessDashboardResponse,1.19
Web10,2015-06-09,'18:01:55.118,PAMBIS_060215,8119,8120,EXACT,_PAM_Stub.retrievePaymentProfile,1.19
Web10,2015-06-09,'18:01:55.439,MRE_060215,4880,4881,EXACT,InitiateBulkUpgradeEligibilityRequest,1.19
Web10,2015-06-09,'18:01:55.604,CSI_060215,44188,44189,EXACT,InquireFiberServiceAccountDetailsRequest,1.19
Web10,2015-06-09,'18:01:55.790,CAPM_060215,7651,7652,EXACT,CapmGetAffiliatePymtBalanceProcessor.execute,1.19
Web10,2015-06-09,'18:01:55.791,CSI_060215,58113,58114,EXACT,InquireSatelliteCustomerProfileRequest,1.19
Web10,2015-06-09,'18:01:55.805,CSI_060215,48153,48154,EXACT,InquireUnifiedCustomerLoginProfileRequest,1.19
Web10,2015-06-09,'18:01:55.856,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:55.858,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:56.244,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,1.19
Web10,2015-06-09,'18:01:56.246,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,1.19
Web10,2015-06-09,'18:01:56.633,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:56.635,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:57.014,ServiceLocator,1073,1074,EXACT,ServiceLocator.getRemoteEJBReference,1.19
Web10,2015-06-09,'18:01:57.017,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,1.19
Web10,2015-06-09,'18:01:57.551,TLG_060215,53781,53782,EXACT,BanServicesBean_3sdvt9_EOImpl_1030_WLStub.loadAccount,1.19
Web10,2015-06-09,'18:01:57.654,TLG_060215,51160,51161,EXACT,AppQueryBean_tktr17_EOImpl_1030_WLStub.getBanInquireInfo,1.19
Web10,2015-06-09,'18:01:58.750,CSI_060215,49738,49739,EXACT,GET,1.19
Web10,2015-06-09,'18:01:58.896,LDAP_060215,4114,4115,EXACT,LdapConnectionPool.getConnection,1.19
Web10,2015-06-09,'18:01:58.916,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:58.921,TCM,,,NO_MATCH,MobilityEnablerConnectionManager.getInstance,1.19
Web10,2015-06-09,'18:01:58.926,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:58.929,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:58.930,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:58.932,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:58.934,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:59.309,LDAP_060215,5736,5737,EXACT,LDAPConnection.search,1.19
Web10,2015-06-09,'18:01:59.312,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,1.19
Web10,2015-06-09,'18:01:59.313,TCM,38,27,OPERATION,MobilityEnablerConnectionManager.getTicket,1.19
Web10,2015-06-09,'18:01:59.315,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,1.19
Web10,2015-06-09,'18:01:59.316,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,1.19
Web10,2015-06-09,'18:01:59.318,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,1.19
Web10,2015-06-09,'18:01:59.320,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,1.19
Web10,2015-06-09,'18:01:59.321,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,1.19
Web10,2015-06-09,'18:01:59.583,MRE_060215,6325,6326,EXACT,GetBulkUpgradeEligibilityRequest,1.19
Web10,2015-06-09,'18:01:59.663,CSI_060215,65826,65827,EXACT,InquireFiberServiceQualificationRequest,1.19
Web10,2015-06-09,'18:01:59.693,ServiceLocator,1507,1498,EXACT,ServiceLocator.getRemoteEJBReference,1.19
Web10,2015-06-09,'18:01:59.917,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:59.919,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:59.920,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:59.922,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:59.923,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:59.925,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
Web10,2015-06-09,'18:01:59.926,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,1.19
